Id,SalePrice
2735,117543.34729685448
2736,126065.34798767557
2737,106409.65048469394
2738,118222.87975128274
2739,154633.93641792913
2740,142997.2799457577
2741,123471.86868611816
2742,168207.95259489957
2743,143408.38453589892
2744,160141.44684393867
2745,166122.4044218004
2746,109419.37249456835
2747,170959.1871081465
2748,107255.34651301382
2749,139223.02187775122
2750,110822.87173585827
2751,124881.1555019943
2752,213519.1455692486
2753,164916.37145578675
2754,201422.92519527837
2755,123680.81055420078
2756,62286.07961451472
2757,50038.5811326378
2758,88875.43486599694
2759,152817.24424349284
2760,100252.66950610909
2761,129482.84535092092
2762,126202.55742990365
2763,205442.95070423582
2764,190274.9249309795
2765,292840.69418950635
2766,99781.45996153448
2767,53729.49045276083
2768,98586.6595404686
2769,125057.67358154408
2770,153484.73102627113
2771,78058.50274463231
2772,67626.28953316063
2773,146188.82010362204
2774,113471.17400611611
2775,129316.47016136558
2776,136663.44070423767
2777,129101.59306005226
2778,129296.617973343
2779,104747.40993193584
2780,99676.24225334311
2781,76693.25736736227
2782,69782.83406899648
2783,77279.94883447839
2784,98410.61193618737
2785,102504.39461102989
2786,18847.751273593865
2787,100840.17446414637
2788,50553.72870561364
2789,160195.09311380936
2790,90353.17252802989
2791,108374.68398451293
2792,55794.14146597334
2793,189999.9015856632
2794,72633.73093707568
2795,102523.78910638182
2796,58941.496365104336
2797,141254.54149675276
2798,134236.7951313738
2799,103911.01036120881
2800,40423.751757757855
2801,125027.34063195321
2802,121981.22030091891
2803,137753.1037291712
2804,137353.10782359843
2805,95958.50480126264
2806,48522.176306205336
2807,200785.51512761158
2808,145593.21242033527
2809,110436.43510836642
2810,118430.1386127671
2811,156925.28020461323
2812,166249.84254638082
2813,131983.2552764013
2814,131802.92000411218
2815,85462.86871614796
2816,223551.39036332048
2817,174423.6729923815
2818,106962.29348975513
2819,217196.0735865368
2820,112014.94955106452
2821,83858.57986627007
2822,182091.11175598204
2823,250006.16599004832
2824,145582.086034904
2825,164116.20208363072
2826,122152.96671201079
2827,102770.17817627848
2828,253446.54091810447
2829,242544.99243009323
2830,230928.3903258089
2831,205670.4355719468
2832,249757.7038075088
2833,291295.29701387556
2834,226693.9869041182
2835,214122.79517261428
2836,189595.979612767
2837,175828.52046073135
2838,116465.99416321493
2839,175371.38721046154
2840,186728.60197801027
2841,203383.36892945948
2842,230319.52316795127
2843,136026.68446243322
2844,176976.37175020832
2845,96045.29576742812
2846,203039.42189567094
2847,197461.38694087532
2848,240774.7786678553
2849,198079.59257871564
2850,277670.97843839414
2851,228207.1468954722
2852,238324.55281748553
2853,233571.02044782764
2854,147991.54653469333
2855,213072.11521742283
2856,207464.30528338114
2857,189289.30413946067
2858,218831.85281281243
2859,104002.30575299961
2860,131139.48760218045
2861,131738.29495054076
2862,233413.86629690882
2863,113823.70945343189
2864,252835.67683329596
2865,140996.31389504555
2866,164400.75596517161
2867,47656.98969475925
2868,129624.71334731684
2869,109332.8774099747
2870,124958.41740860802
2871,94770.63911833148
2872,448.2200046861544
2873,91298.50454151747
2874,136183.98205521586
2875,123407.03093420959
2876,185119.10892702523
2877,105095.29730709945
2878,153041.80177674058
2879,109248.47209427739
2880,68875.28657948272
2881,125033.59572782135
2882,155985.1670785281
2883,146301.5595205063
2884,201965.34605058865
2885,146681.2981907667
2886,198402.0428586714
2887,100591.52652692108
2888,122165.14447821002
2889,13726.396321163047
2890,60355.633840694325
2891,115852.58522959799
2892,9920.434119075187
2893,71852.6124830608
2894,23593.83661711472
2895,302452.08714753063
2896,269143.26779893716
2897,221934.70910933614
2898,153254.66649025888
2899,225932.6795528722
2900,150060.3478364239
2901,216683.09658378572
2902,180068.61685316497
2903,303660.8155046166
2904,340247.7356219385
2905,7618.447084612213
2906,224091.10012402083
2907,82030.95288890065
2908,97184.46304538706
2909,136443.34309114702
2910,31141.632396807196
2911,39879.998201682465
2912,144789.26357768918
2913,50297.157585309935
2914,25617.862865134608
2915,31793.29160399479
2916,59081.14426842134
2917,164857.78681366157
2918,86750.33351638261
2919,244338.77514603967
